id,contenidos
MI3111,"Propiedades de los Fluidos: Definición de fluido y sus propiedades (viscosidad, densidad, peso específico). (2 horas)

    Ley de Stokes: Calculo de la viscosidad de un aceite a través de la ley de Stokes. (2 horas)

    Manometría: Determinación y/o calculo la presión total, estática, dinámica de un fluido usando diferentes tipos de manómetros. (2 horas)

    Métodos para medir caudal y flujo másico con aire: Calculo del caudal y el flujo de masa de fluidos gaseosos a través de las técnicas más generalizadas en este tema (2 horas)

    Métodos para medir caudal y flujo másico con agua: Calculo del caudal y el flujo de masa de fluidos gaseosos a través de las técnicas más generalizadas en este tema (2 horas)

    Estudio del principio de Bernoulli: Demostración del principio de Bernoulli en un tubo Venturi. (2 horas)

    Tanque Hidroneumático: Funcionamiento y las aplicaciones de los tanques hidroneumáticos en la industria. Cálculo del volumen desplazado por tanque hidroneumático no precargado mantenimiento masa de aire constante y variando la masa de aire en el tanque (2 horas).

     Flujo Laminar y Flujo Turbulento: Regímenes de flujo con el número de Reynolds. (2 horas)

    Pérdidas por Fricción en Tuberías: Medición experimental de pérdidas de carga en tramos rectos de tuberías y comprarlas con los valores teóricos esperados. (2 horas)

    Pérdidas por Fricción en Accesorios: Medición experimental de pérdidas de carga en accesorios de tuberías y comprarlas con los valores teóricos esperados. (2 horas)

    Pérdidas por Fricción en Válvulas: Medición experimental de pérdidas de carga en válvulas y comprarlas con los valores teóricos esperados. (2 horas)"
MI3115,"1. Tema 1: Esfuerzo (3 horas)
       1.1. Descripción del curso
       1.2. Conceptos de estática:
              1.2.1. Diagramas de cuerpo libre
              1.2.2. Clasificación de cargas (internas y externas)
              1.2.3. Equilibrio de un cuerpo rígido
       1.3. Concepto de esfuerzo
              1.3.1. Esfuerzos normales: Esfuerzos de tensión y compresión
              1.3.2. Esfuerzos tangenciales: Esfuerzos cortantes
              1.3.3. Esfuerzos de aplastamiento
       1.4. Concepto de deformación
       1.5. Consideraciones de diseño
              1.5.1. Resistencia de los materiales
              1.5.2. Factor de seguridad
              1.5.3. Criterios de selección de un factor de seguridad
2. Tema 2: Deformación (1 hora)
       2.1. Deformación
       2.2. Deformación Unitaria
3. Tema 3: Propiedades Mecánicas de los Materiales (2 horas)
       3.1. Ensayos de Tensión y Compresión
       3.2. Diagrama de Esfuerzo – Deformación
       3.3. Comportamiento del Esfuerzo y Deformación de los materiales Dúctiles y Frágiles.
       3.4. Energía de Deformación 
       3.5. Relación de Poisson
       3.6. Diagrama de Esfuerzo-Deformación Cortante
       3.7. Falla de Materiales por Flujo Plástico y Fatiga
4. Tema 4: Carga axial (6 horas)
       4.1. Principio de Saint-Venant
       4.2. Deformación Elástica de un Cuerpo Cargado Axialmente
       4.3. Principio de Superposición
       4.4. Elementos Cargados Axialmente y Estáticamente Indeterminados
       4.5. Métodos de las fuerzas para el análisis de elementos cargados axialmente
       4.6. Esfuerzo Térmico
       4.7. Concentraciones de Esfuerzo
5. Tema 5: Torsión (8 horas)
       5.1. Deformación por Torsión de un Eje Circular
       5.2. Fórmula de la Torsión
       5.3. Transmisión de Potencia
       5.4. Ángulo de Giro
       5.5. Elementos Cargados con Pares de Torsión Estáticamente Indeterminados
       5.6. Ejes Sólidos no Circulares
       5.7. Tubos de Pared Delgada con Secciones Transversales Cerradas
       5.8. Concentración del Esfuerzo
6. Tema 6: Flexión (5 horas)
       6.1. Diagramas de Cortante y Momento
       6.2. Método Gráfico para la Construcción de Diagramas de Fuerza Cortante y Momento
       6.3. Deformación Flexionante de un Elemento Recto
       6.4. La Fórmula de la Flexión
       6.5. Flexión Asimétrica
       6.6. Vigas Compuestas
       6.7. Vigas Curvas
       6.8. Concentraciones de Esfuerzo
7. Tema 7: Fuerza cortante transversal (3 horas)
       7.1. Fuerza Cortante en Elementos Rectos
       7.2. Fórmula de Esfuerzo Cortante
       7.3. Flujo Cortante en Elementos Compuestos
       7.4. Flujo Cortante en Elementos de Pared Delgada
       7.5. Centro Cortante para Elementos Abiertos de Pared Delgada
8. Tema 8: Cargas combinadas (6 horas)
       8.1. Recipientes de Pared Delgada sometidos a Presión
       8.2. Estado de Esfuerzo Causado por Cargas Combinadas
9. Tema 9: Transformación de esfuerzos (4 horas)
       9.1. Transformación del Esfuerzo Plano
       9.2. Ecuaciones Generales de la Transformación del Esfuerzo Plano
       9.3. Esfuerzos Principales y Esfuerzo Cortante Máximo en el Plano
       9.4. Círculo de Mohr – El Esfuerzo Plano
       9.5. Esfuerzo Cortante Máximo Absoluto
10. Tema 10: Transformación de deformaciones (4 horas)
       10.1. Teorías de falla de materiales dúctiles 
       10.2. Teorías de falla de materiales frágiles
11. Tema 11: Diseño de vigas y ejes (2 horas)
       11.1. Fundamentos para el Diseño de Vigas
       11.2. Diseño de una Viga Prismática
       11.3. Vigas Completamente Esforzadas
       11.4. Diseño de Ejes
12. Tema 12: Deflexión de vigas y ejes (8 horas)
       12.1. La Curva Elástica
       12.2. Pendiente y Desplazamiento por Integración
       12.3. Funciones de Discontinuidad
       12.4. Pendiente de Desplazamiento por el Método del Área de Momento
       12.5. Método de Superposición
       12.6. Vigas y Ejes Estáticamente Indeterminados
       12.7. Vigas y Ejes Estáticamente Indeterminados – Método de Integración
       12.8. Vigas y Ejes Estáticamente Indeterminados – Método del Área de Momento
       12.9. Vigas y Ejes Estáticamente Indeterminados – Método de Superposición
13. Tema 13: Pandeo de columnas (4 horas)
       13.1. Carga Crítica
       13.2. Columna Ideal con Soportes de Pasador
       13.3. Columnas que Tienen Varios Tipos de Soporte
       13.4. La Fórmula de la Secante
       13.5. Pandeo Inelástico
       13.6. Diseño de Columnas para Cargas Concéntricas
       13.7. Diseño de Columnas para Cargas Excéntricas"
MI3116,"Suministro de agua y Bombas Hidráulicas: 
Consumo de agua. 
Redes de distribución.
Movimiento del agua en tuberías a presión.
Normativa costarricense para la proyección de instalaciones hidráulicas y sanitarias en edificaciones. 
Método para la estimación de caudal (A) (Hunter).
Método alternativo para la estimación de caudal (B).
Diámetro de las tuberías Método (A).
Diámetro de las tuberías Método (B) de los 16 pasos.
Métodos para proporcionar presión independiente y la determinación de las presiones de trabajo y los niveles de agua en el tanque hidroneumático. 
Bombas Centrífugas: curvas características, funcionamiento, partes principales, mantenimiento. 
Bombas desplazamiento positivo: tipos, funcionamiento, partes principales, mantenimiento. 
Fundamentos para proyección de sistemas suministro agua.
(28 horas)

         Sistemas de Aire Comprimido:
Compresores: tipos, funcionamiento, enfriadores, purgadores, mantenimiento. 
Dispositivos en redes de aire comprimido. 
Cálculo de Sistemas de Aire Comprimido.
(18 horas)

         Ventilación:
Ventiladores: Tipos, funcionamiento, curvas características. 
Introducción al cálculo de sistemas de ventilación.
(18 horas)"
MI3117,"1. Cinemática de Partículas 
Se estudia el movimiento rectilíneo de una partícula; esto es, se determina la posición, velocidad y aceleración de una partícula en todo instante conforme esta se mueve a lo largo de una línea recta. Primero, se emplean métodos generales de análisis para estudiar el movimiento de una partícula; después se consideran dos casos particulares importantes, a saber, el movimiento uniformemente acelerado de una partícula. 
Posteriormente se aborda el movimiento simultáneo de varias partículas, y se presenta el concepto de movimiento relativo de una partícula con respecto a otra. Se concluye con un estudio de métodos gráficos de análisis y su aplicación en la solución de diversos problemas que implican el movimiento rectilíneo de partículas. Se analiza el movimiento de una partícula cuando esta se mueve a lo largo de una trayectoria curva. La posición, velocidad y aceleración de una partícula se definirán como cantidades vectoriales. 
Se estudian las aplicaciones en las que el movimiento de una partícula se define mediante los componentes rectangulares de su velocidad y aceleración; en esta sección se analiza el movimiento de un proyectil. Finalmente se estudia el movimiento de una partícula en relación con un sistema de referencia en traslación. 
             1.1 Cinemática rectilínea: Movimiento continuo. 
             1.2 Cinemática gráfica. 
             1.3 Movimiento curvilíneo general. 
             1.4 Componentes rectangulares del movimiento curvilíneo. 
             1.5 Movimiento de un proyectil. 
             1.6 Componentes normal y tangencial del movimiento curvilíneo. 
             1.7 Análisis del movimiento dependiente absoluto de dos o más partículas 
             1.8 Análisis del movimiento relativo de dos partículas por medio de ejes en traslación.
     2. Cinética de Partículas: Segunda Ley de Newton
 Se estudiará la segunda ley de Newton y se aplicará al análisis del movimiento de partículas.
Se define la cantidad de movimiento lineal de una partícula como el producto L = mV de la masa m y la velocidad V de la partícula, y se demuestra que la segunda ley de Newton puede expresarse en una forma alterna que relaciona la razón de cambio de la cantidad de movimiento con las fuerzas impulsivas que actúan sobre la partícula. 
              2.1 Segunda Ley de Movimiento de Newton. 
              2.2 Cantidad de Movimiento Lineal de una Partícula. 
              2.3 Cantidad de movimiento angular de una partícula. 
              2.4 Principio de D'Alembert: Equilibrio Dinámico. 
     3. Cinética de Partículas: Métodos de la Energía y la Cantidad de Movimiento
El uso de la ecuación F = ma junto con las ecuaciones de la cinemática permiten obtener dos métodos de análisis adicionales: el método del trabajo y la energía y el método del impulso y la cantidad de movimiento. 
La ventaja de estos métodos radica en el hecho de que hacen que resulte innecesaria la determinación de la aceleración. En realidad, el método del trabajo y la energía relaciona directamente la fuerza, la masa, la velocidad y el desplazamiento, en tanto que el método del impulso y la cantidad de movimiento relaciona la fuerza, y la masa, la velocidad y el tiempo.
Primero se considera el método del trabajo y la energía. Se analizan el trabajo de una fuerza y la energía cinética de una partícula y se aplica el principio del trabajo y la energía a la solución de problemas de ingeniería. Se presentan los conceptos de potencia y eficiencia de una máquina. Se estudia el concepto de energía potencial de una fuerza conservativa y a la aplicación del principio de la conservación de energía a diversos problemas de interés prácticos. 
Se considera el impacto central de dos cuerpos y se muestra que existe cierta relación entre las velocidades relativas de los dos cuerpos en colisión antes y después del impacto. 
También se verá cómo es posible cambiar el principio de conservación de la energía y el método del impulso y la cantidad de movimiento para resolver problemas que implican únicamente fuerzas conservativas. Con excepción de la fase de corto impacto durante la cual también deben tomarse en cuenta las fuerzas impulsivas. 
              3.1 Trabajo de una fuerza. 
              3.2 Principio del trabajo y la energía. 
              3.3 Conservación de la energía. 
              3.4 Principio del Impulso y la Cantidad de Movimiento. 
              3.5 Impacto 
      4. Sistemas de Partículas 
Estudia el movimiento de sistemas de partículas, esto es, el movimiento de un gran número de partículas consideradas en conjunto. 
La cantidad de movimiento angular Ho de la partícula alrededor del punto O se define como el momento alrededor de O de la cantidad de movimiento lineal de las partículas: Ho = r x mV. Luego se deduce de la segunda ley de Newton que la razón de cambio de la cantidad de movimiento angular Ho de las partículas es igual a la suma de los momentos alrededor de O de las fuerzas que actúan sobre esas partículas. 
Se define el centro de masa del sistema de partículas y se describe su movimiento. Se analiza el movimiento de las partículas alrededor de su centro de masa. Se aborda la aplicación del principio del trabajo y la energía en un sistema de partículas, y se estudia la aplicación del principio del impulso y la cantidad de movimiento. 
              4.1 Conservación de la energía para un Sistema de Partículas. 
              4.2 Principio del Impulso y la Cantidad de Movimiento para un Sistema de Partículas 
     5. Cinemática de Cuerpos Rígidos 
Se definirá la velocidad angular y la aceleración angular de un cuerpo rígido alrededor de un eje fijo. Se estudiará el estado del movimiento plano general de un cuerpo rígido y a su aplicación al análisis de mecanismos tales como engranes, bielas y eslabones conectados por medios de pasadores. 
Se estudiará el concepto de centro instantáneo de rotación. 
Se analizará el movimiento de una partícula relativo a un sistema de referencia en rotación y el concepto de aceleración de Coriolis y se estudian los resultados que se obtienen al aplicar el análisis del movimiento plano de mecanismos que contienen partes que deslizan entre sí. 
Se considera la cinemática de cuerpos rígidos. Se investigan las relaciones existentes entre el cuerpo, las aceleraciones de las diferentes partículas que forman un cuerpo rígido. 5.1 Movimiento de un cuerpo rígido. 
             5.2 Traslación pura. 
             5.3 Rotación en torno a un eje fijo. 
             5.4 Análisis del movimiento relativo: velocidad 
             5.5 Centro instantáneo de velocidad cero. 
             5.6 Análisis del movimiento relativo: aceleración. 
             5.7 Análisis del movimiento relativo: ejes de rotación. 
     6. Movimiento Plano de Cuerpos Rígidos: fuerzas y aceleraciones 
Se estudiará la cinética de cuerpos rígidos, esto es, las relaciones existentes entre las fuerzas que actúan sobre un cuerpo rígido, la forma y la masa del cuerpo, y el movimiento que se produce. 
Se definirá la cantidad del movimiento angular de un cuerpo rígido en movimiento plano y se mostrara que la razón de cambio de la cantidad de movimiento angular HG alrededor del centro de masa es igual a la del momento de inicia de masa centroidal IG y la aceleración angular α del cuerpo. 
El principio de D’Alembert, se usa para demostrar que las fuerzas externas que actúan sobre un cuerpo regido son equivalentes a un vector (ma) fijo en el centro de una masa y a un par de momento IGα. Se presentan las ecuaciones de diagramas de cuerpos libres que se utilizaran en la solución de todos los problemas que implican el movimiento plano de cuerpos rígidos. 
            6.1 Momento de inercia. 
            6.2 Ecuaciones de movimiento cinético en el plano. 
            6.3 Ecuaciones de movimiento de traslación. 
            6.4 Ecuaciones de movimiento: rotación en torno a un eje fijo. 
            6.5 Ecuaciones de movimiento: movimiento general en el plano. 
     7. Movimiento Plano de Cuerpos Rígidos: métodos de la Energía y la Cantidad de Movimiento 
Se usa el método del trabajo y la energía y el del impulso y la cantidad de movimiento para analizar el movimiento plano de cuerpos rígidos. Se define el trabajo de una fuerza de un par, y se obtendrá una expresión para la energía cinética de un cuerpo rígido en movimiento plano.
El principio del impulso y la cantidad de movimiento se aplica en la solución de problemas que implican velocidades y tiempo y se presentara y estudiara el concepto de la conservación de la cantidad de movimiento angular. Se consideran problemas que incluyen el impacto excéntrico de cuerpos rígidos. Se usará el coeficiente de restitución entre cuerpos que chocan aunados al principio del impulso y la cantidad de movimiento en la solución de problemas de impacto. 
              7.1 Energía cinética 
              7.2 El trabajo de una fuerza. 
              7.3 El trabajo de un par. 
              7.4 El principio de Trabajo y Energía. 
              7.5 Conservación de la energía. 
              7.6 Movimiento angular y lineal. 
              7.7 Principio de impulso y cantidad de movimiento 
              7.8 Conservación del momento tanto angular como lineal. 
     8. Vibraciones Mecánicas Este estudio se limitará a los tipos más simples de vibraciones. A saber, las vibraciones de un cuerpo o un sistema de cuerpos con un grado de libertad. 
              8.1 Vibración libre no amortiguada. 
              8.2 Métodos de Energía 
              8.3 Vibración forzada no amortiguada 
              8.4 Vibración libre no amortiguada viscosa. 
              8.5 Vibración forzada amortiguada viscosa. 
              8.6 Análogos de un circuito eléctrico."
MI3119,"1.	Curvas características típicas de bombas. 2 horas 
            Cálculo de la potencia de entrada.
            Cálculo de la potencia de salida.
            Cálculo de la eficiencia de una bomba.
            Definición de bomba.
            Clasificación de las bombas.
            Partes constitutivas de una bomba.
2.	 Principio de funcionamiento de cada tipo de bomba. 2 horas
            Desarme de diferentes tipos de bombas. 
3.	Principio de funcionamiento de los compresores de pistón: monofásicos, bifásicos. 2 horas
            Principio de funcionamiento de los compresores Rotativos: de tornillos, de paletas.
            Cálculo del caudal que entrega un compresor.
            Cálculo de la potencia entregada por un compresor.
            Cálculo de la potencia consumida por un compresor.
4.	Cálculo de la eficiencia de un compresor. 2 horas
            Principio de funcionamiento de un filtro.
            Principio de funcionamiento de un Regulador de presión.
            Principio de funcionamiento de un lubricador.
            Desarme de cada uno de ellos
5.	Ventiladores centrífugos: de alabes rectos, alabes curvados hacia adelante y alabes curvados hacia atrás. 2 horas
            Ventiladores Helicoidales. 
            Ventiladores Axiales. 
            Análisis de funcionamiento de cada uno de ellos.
6.	Partes de una turbina Francis y su función. 2 horas
            Características de las turbinas de reacción. 
            Cálculo de potencia de entrada a la turbina.
            Cálculo de potencia de salida de la turbina.
            Cálculo de eficiencia de la turbina.
7.	Partes de una turbina Pelton y su función. 2 horas
            Características de las turbinas de acción. 
            Cálculo de la potencia de entrada a la turbina.
            Cálculo de potencia de salida de la turbina.
            Cálculo de eficiencia de la turbina.
8.	Principio de funcionamiento de una turbina Banki. 2 horas
            Simulación de un sistema de producción de energía eléctrica.
            Uso de un control de carga en un sistema de producción de energía hidroeléctrica
9.	Válvulas. 4 horas (manuales y automáticas)
            Válvulas de Compuerta. 
            Válvulas de Globo.
            Válvulas de Retención. 
            Válvulas de Bola.  
            Válvulas de Mariposa.
            Válvulas de Aguja.
            Válvulas de Diafragma.
            Válvula reguladora de Presión de acción directa.
            Válvula reguladora de Presión con piloto incorporado. 
            Válvula reguladora de Temperatura.
            Válvulas de Seguridad"
MI3124,"I Consideraciones fundamentales de la Geometría Descriptiva:
     1. Objetivos del curso 
      2. Concepto de Geometría Descriptiva y su Historia
II Proyección del punto, el segmento y los planos en el espacio
      1. Proyección de un punto, el segmento y los planos en las vistas 
      2. Proyección de un punto, el segmento y los planos en el espacio
III Longitudes y dimensiones naturales
      1. Procedimiento de rotación para encontrar la dimensión real de un segmento y un plano; 
      2. Procedimiento de sustitución de planos para encontrar la dimensión real de un segmento y un plano; 
      3. Procedimiento de superposición para encontrar la dimensión real de un segmento y un plano.
IV Características particulares de la representación de los Cuerpos Geométricos
      1. Características particulares del prisma y su representación; 
      2. Características del cono y su representación; 
      3. Características de la pirámide y su representación; 
      4. Características del cilindro y su representación; 
      5. Características del toroide y su representación; 
      6. Características de la esfera y su representación
V Intersección de Cuerpos Geométricos
      1. Intersección entre cilindros; 
      2. Intersección entre prismas; 
      3. Intersección cono cilindro; 
      4. Intersección prisma cilindro; 
      5. Intersección cilindro esfera; 
      6. Intersección cilindro toro
VI Desarrollos de cuerpos geométricos
      1. Desarrollo del cono: Regular e irregular truncado y sin truncar 
      2. Desarrollo de la esfera (completa y truncada) 
      3. Desarrollo de la pirámide (completa y truncada)
      4. Desarrollo del cilindro (completo y truncado) 
      5. Desarrollo del prisma (completo y truncado)
VII Dibujo Mecánico (Cortes)
      1. Vistas auxiliares 
      2. Cortes simples y complejos, verticales, oblicuos e inclinados. 
      3. Cortes locales 
      4. Secciones separadas y superpuestas. 
      5. Elementos desplazados y escalas
VIII Sistema ISO de tolerancias y ajustes
      1. Tolerancias de dimensión y ajustes ISO 
      2. Tolerancias geométricas 
     Tolerancias de posición
IX Representación de la rugosidad de las piezas mecánicas
      1. Parámetros relacionados con la rugosidad 
      2. Criterio para la selección de la rugosidad 
      3. Representación de la rugosidad
X Uniones Mecánicas
      1. Clasificación de los elementos roscados 
      2. Designación de las roscas y representación gráfica 
      3. Uniones remachadas 
      4. Uniones soldadas y su simbología 
      5. Lengüetas, chavetas y pasadores
XI Conjuntos Mecánicos
      1. Representación de elementos mecánicos de aplicación general.
      2. Especificaciones, vistas, cortes y acotado de conjuntos mecánicos 
      3. Despiece y planos de fabricación 
      4. Representación de elementos para la transmisión de torque. 
      5. Representación de bujes y rodamientos
XII Instalaciones Industriales
      1. Simbología de tuberías y accesorios de aplicación en los sistemas de vapor 2. Simbología de líneas y accesorios eléctricos 
      3. Simbología de planos de obras civiles e industriales 
      4. Simbología de sistemas neumáticos 
      5. Representación gráfica de sistemas para el almacenamiento, bombeo y tratamiento de agua 
      6. Simbología de sistemas hidráulicos 
      7. Representación gráfica de instalaciones de almacenamiento de líquidos combustibles. 
      8. Representación gráfica de instalaciones de almacenamiento de gases combustibles. 
      9. Representación gráfica de instalaciones de almacenamiento de líquidos o gases contaminantes o tóxicos. 
      10. Representación gráfica de sistemas de elevación (grúas, polipastos, etc) 
      11. Representación gráfica de sistemas estacionarios de transporte. 
      12. Representación de sistemas de aire acondicionado y refrigeración."
MI3130,"1 Conceptos y definiciones  (6 hrs)
       Aplicación de la termodinámica
       Unidades del sistema intencional y del sistema inglés
       Sistemas cerrados y sistemas abiertos
       Propiedades de un sistema
       Densidad y densidad relativa
       Estado y equilibrio
       Procesos y ciclos
       Temperatura y ley cero de la termodinámica
       Presión, manómetro.
       Barómetro y presión atmosférica
       Solución de problemas
2 Energía y transferencia de energía. (2hrs)
       Formas de energía (interna, nuclear, eléctrica y mecánica)
       Transferencia de energía por calor
       Formas de energía mecánica
3 Propiedades de una sustancia. (8 hrs)
       Definición de sustancia pura
       Fases de una sustancia
       Procesos de cambio de fase en sustancias puras
       Diagramas de propiedades para procesos de cambio de fase
       Tabla de propiedades
       Ecuación de estado de gas ideal
       Factor de compresibilidad
       Otras ecuaciones de estado
       Presión de vapor y equilibrio de fase
4 Trabajo y  Calor  (8 hrs)
       Trabajo de frontera móvil
       Balance de energía en sistemas cerrados
       Calores específicos
       Energía interna, entalpía y calores específicos de gases ideales
       Energía interna, entalpía y calores específicos de sólidos y líquidos
5 Primera ley de la termodinámica (12 hrs)
       Conservación de masa
       Trabajo de flujo y energía de un flujo en movimiento
       Análisis de energía de sistemas de flujo estacionario
       Dispositivos de flujo estacionario
       Análisis de procesos de flujo no estacionario
6 Segunda ley de la termodinámica (8 hrs)
       Introducción a la segunda ley
       Depósitos de energía térmica
       Máquinas térmicas (enunciado de Kelvin Planck)
       Refrigeradores u bombas de calor (enunciado de Clausius)
       Proceso reversible y irreversible.
       Ciclo de Carnot y principios de Carnot
       Escala termodinámica de temperatura
       Máquina térmica y refrigerador (bomba de calor) de Carnot
7 Entropía (10 hrs)
       Entropía
       Principio de incremento de entropía
       Cambio de entropía en sustancias puras
       Proceso isentrópico
       Diagramas T-s
       Cambio de entropía en gases ideales
       Trabajo reversible en flujo estacionario
       Minimización del trabajo del compresor
       Eficiencia isentrópica de dispositivos de flujo estacionario
8 Ciclos de Generación (10 hrs)
       Consideraciones básicas para el análisis de los ciclos de potencia
       Ciclo de Carnot y su interés en la ingeniería
       Ciclo de vapor de Carnot
       Ciclo Rankine Ideal (reversible) y real (irreversible)
       Ciclo Rankine con recalentamiento Ideal y real
       Ciclo Rankine regenerativo ideal y real
       Ciclo Rankine combinado"
MI3138,"Introducción: (4 horas)
Conceptos de Máquinas y Equipos.
Planos de una máquina.
Diagrama de interacción.
Pilares de la disponibilidad (Mantenibilidad y Confiabilidad).
Analogía entre el circuito hidráulico y el circuito eléctrico.

            Sistemas de suministro de agua: (16 horas)
Consumo de agua. 
Conceptos de Caudal y Presión.
Normativa costarricense para la proyección de instalaciones hidráulicas y sanitarias en edificaciones (CIHSE). 
Método para la estimación de caudal (A) (Hunter).
Método alternativo para la estimación de caudal (B).
Movimiento del agua en tuberías a presión.
Diámetros y selección de las tuberías.
Tipos de sistemas de bombeo.
Bombas Centrífugas: curvas características, funcionamiento, partes principales, mantenimiento.
Bombeo en serie y bombeo en paralelo.
Cavitación: NPSH disponible y NPSH requerido.
Tipos de válvulas: bola, globo, antirretorno y compuerta.
Fundamentos para proyección de sistemas suministro agua.

            Sistemas eléctricos: (12 horas)
Conceptos básicos de: corriente directa y corriente alterna.
Generación de la corriente eléctrica.
Concepto de energía eléctrica.
Factor de potencia (desventajas y corrección).
Calibres de conductores (AWG y kcmil).
Selección de conductores de cobre o aluminio.
Motor monofásico: características.
Motor trifásico: características.
Método de ampacidad aplicado a motores monofásicos y trifásicos.
Método de caída de voltaje.
Entubado o montaje en canasta de conductores eléctricos.
Protecciones eléctricas. 


            Sistemas de Aire Comprimido: (16 horas)
Concepto de aire comprimido y neumática.
Composición del aire.
Compresores: tipos, funcionamiento, enfriadores, purgadores, mantenimiento.
Equipos que componen un sistema de aire comprimido.
Tipos de redes de aire comprimido.
Dispositivos en redes de aire comprimido. 
Cálculo de sistemas de aire comprimido.
Válvulas direccionales.
Conceptos básicos de neumática.
Circuitos neumáticos.
Técnicas de diseño en sistemas neumáticos industriales.

            Sistemas de vapor: (16 horas)
Norma NFPA 101 y Reglamento de Calderas. 
Concepto de caldera y vapor de agua. 
Aplicaciones del uso del vapor de agua. 
Elementos que intervienen para operación de una caldera. 
Conversión: BHP (boiler horse power), caballos caldera.
Clasificación de calderas según su capacidad. 
Características de las calderas pirotubulares y acuatubulares.
Consecuencias de las fugas de vapor. 
Tratamiento del agua que ingresa a una caldera. 
Punto de ebullición del agua. 
Situación antagónica respecto con las calderas. 
Presiones de trabajo de una caldera.
Factor de evaporación. 
Efecto de las burbujas a baja presión dentro de la caldera (ver video de calderas pirotubulares). 
Diagrama de instalación típico de un cuarto de calderas. 
Curva de Temperatura versus Volumen específico para el agua."
MI3206,"1-Motores trifásicos de inducción 
      1.1 Conexión de devanados estatóricos 
      1.2 Motor trifásico de jaula de ardilla 
      1.3 Motor trifásico de rotor devanado 
      1.4 Control de velocidad con VFD 
2-Motores monofásicos de inducción 
      2.1 Motor monofásico con un capacitor 
      2.2 Motor monofásico con dos capacitores 
3-Máquinas sincrónicas 
      3.1 Alternadores sincrónicos 
      3.2 Conexión en paralelo de alternadores sincrónicos 
      3.3 Motores sincrónicos 
4-Máquinas de corriente directa 
      4.1 Generador de corriente directa independiente y paralelo 
      4.2 Motores de corriente directa, serie y compuesto acumulativo"
MI3209,"1. Circuitos integrados lineales                9 horas
     1.1. El amplificador operacional, ganancias, ancho de banda, Slew-rate.
     1.2. Corto circuito virtual y topologías básicas: inversor, no inversor, sumador, restador, integrador, derivador. Diseño y modelado de filtros activos
1.3. IC especiales: reguladores de tensión, comparadores, astables, monostables, convertidores V/F.
2. Diodo semiconductor                3 horas
     2.1. La unión P-N
     2.2. Polarización
     2.3. Curva característica
     2.4. Valores nominales y parámetros. Dependencia con temperatura.
     2.5. Diodos de propósito general (Si, Ge) y especiales (Schottky, LEDs, Zener)
     2.6. Optoacoples
     2.7. Aplicaciones del diodo semiconductor: limitadores y reguladores
     2.8. Disipadores de calor y manejo de potencia
3. Transistores BJT                3 horas
     3.1. Estructura y definición
     3.2. Polarización y funcionamiento del transistor
     3.3. Configuración complementaria (push-pull)
4. Dispositivos electrónicos de potencia y aplicaciones               12 horas 
     4.1. Tipos de amplificación y eficiencia
     4.2. Rectificaciones (convertidores AC-DC)
     4.3. Convertidores DC-DC, PWM y teorema del muestreo
     4.4. Convertidores DC-AC y AC-AC (drives para motor de inducción)
5. Lógica combinacional                6 horas
     5.1. Tabla de verdad
     5.2. Mapas de Karnaugh, mintérminos y maxtérminos
     5.3. Algebra de Boole y reducción de expresiones lógicas
     5.4. Expresiones SOP y POS
6. Circuitos combinacionales                6 horas
     6.1. Diagramas de tiempos
     6.2. Contadores, decodificadores
     6.3. Multiplexores, demultiplexores
7. Introducción a circuitos secuenciales                3 horas
     7.1. Comparación con circuitos combinacionales
     7.2. Biestables, latch y Flip-Flop."
